time,data_values
2014-07-02,93.480003
2014-07-03,94.029999
2014-07-07,95.970001
2014-07-08,95.349998
2014-07-09,95.389999
2014-07-10,95.040001
2014-07-11,95.220001
2014-07-14,96.449997
2014-07-15,95.32
2014-07-16,94.779999
2014-07-17,93.089996
2014-07-18,94.43
2014-07-21,93.940002
2014-07-22,94.720001
2014-07-23,97.190002
2014-07-24,97.029999
2014-07-25,97.669998
2014-07-28,99.019997
2014-07-29,98.379997
2014-07-30,98.150002
2014-07-31,95.599998
2014-08-01,96.129997
2014-08-04,95.589996
2014-08-05,95.120003
2014-08-06,94.959999
2014-08-07,94.480003
2014-08-08,94.739998
2014-08-11,95.989998
2014-08-12,95.970001
2014-08-13,97.239998
2014-08-14,97.5
2014-08-15,97.980003
2014-08-18,99.160004
2014-08-19,100.529999
2014-08-20,100.57
2014-08-21,100.580002
2014-08-22,101.32
2014-08-25,101.540001
2014-08-26,100.889999
2014-08-27,102.129997
2014-08-28,102.25
2014-08-29,102.5
2014-09-02,103.300003
2014-09-03,98.940002
2014-09-04,98.120003
2014-09-05,98.970001
2014-09-08,98.360001
2014-09-09,97.989998
2014-09-10,101.0
2014-09-11,101.43
2014-09-12,101.660004
2014-09-15,101.629997
2014-09-16,100.860001
2014-09-17,101.580002
2014-09-18,101.790001
2014-09-19,100.959999
2014-09-22,101.059998
2014-09-23,102.639999
2014-09-24,101.75
2014-09-25,97.870003
2014-09-26,100.75
2014-09-29,100.110001
2014-09-30,100.75
2014-10-01,99.18
2014-10-02,99.900002
2014-10-03,99.620003
2014-10-06,99.620003
2014-10-07,98.75
2014-10-08,100.800003
2014-10-09,101.019997
2014-10-10,100.730003
2014-10-13,99.809998
2014-10-14,98.75
2014-10-15,97.540001
2014-10-16,96.260002
2014-10-17,97.669998
2014-10-20,99.760002
2014-10-21,102.470001
2014-10-22,102.989998
2014-10-23,104.830002
2014-10-24,105.220001
2014-10-27,105.110001
2014-10-28,106.739998
2014-10-29,107.339996
2014-10-30,106.980003
2014-10-31,108.0
2014-11-03,109.400002
2014-11-04,108.599998
2014-11-05,108.860001
2014-11-06,108.699997
2014-11-07,109.010002
2014-11-10,108.830002
2014-11-11,109.699997
2014-11-12,111.25
2014-11-13,112.82
2014-11-14,114.18
2014-11-17,113.989998
2014-11-18,115.470001
2014-11-19,114.669998
2014-11-20,116.309998
2014-11-21,116.470001
2014-11-24,118.629997
2014-11-25,117.599998
2014-11-26,119.0
2014-11-28,118.93
2014-12-01,115.07
2014-12-02,114.629997
2014-12-03,115.93
2014-12-04,115.489998
2014-12-05,115.0
2014-12-08,112.400002
2014-12-09,114.120003
2014-12-10,111.949997
2014-12-11,111.620003
2014-12-12,109.730003
2014-12-15,108.230003
2014-12-16,106.75
2014-12-17,109.410004
2014-12-18,112.650002
2014-12-19,111.779999
2014-12-22,112.940002
2014-12-23,112.540001
2014-12-24,112.010002
2014-12-26,113.989998
2014-12-29,113.910004
2014-12-30,112.519997
2014-12-31,110.379997
2015-01-02,109.330002
2015-01-05,106.25
2015-01-06,106.260002
2015-01-07,107.75
2015-01-08,111.889999
2015-01-09,112.010002
2015-01-12,109.25
2015-01-13,110.220001
2015-01-14,109.800003
2015-01-15,106.82
2015-01-16,105.989998
2015-01-20,108.720001
2015-01-21,109.550003
2015-01-22,112.400002
2015-01-23,112.980003
2015-01-26,113.099998
2015-01-27,109.139999
2015-01-28,115.309998
2015-01-29,118.900002
2015-01-30,117.160004
2015-02-02,118.629997
2015-02-03,118.650002
2015-02-04,119.559998
2015-02-05,119.940002
2015-02-06,118.93
2015-02-09,119.720001
2015-02-10,122.019997
2015-02-11,124.879997
2015-02-12,126.459999
2015-02-13,127.080002
2015-02-17,127.830002
2015-02-18,128.720001
2015-02-19,128.449997
2015-02-20,129.5
2015-02-23,133.0
2015-02-24,132.169998
2015-02-25,128.78999299999998
2015-02-26,130.419998
2015-02-27,128.46000700000002
2015-03-02,129.089996
2015-03-03,129.360001
2015-03-04,128.53999299999998
2015-03-05,126.410004
2015-03-06,126.599998
2015-03-09,127.139999
2015-03-10,124.510002
2015-03-11,122.239998
2015-03-12,124.449997
2015-03-13,123.589996
2015-03-16,124.949997
2015-03-17,127.040001
2015-03-18,128.470001
2015-03-19,127.5
2015-03-20,125.900002
2015-03-23,127.209999
2015-03-24,126.690002
2015-03-25,123.379997
2015-03-26,124.239998
2015-03-27,123.25
2015-03-30,126.370003
2015-03-31,124.43
2015-04-01,124.25
2015-04-02,125.32
2015-04-06,127.349998
2015-04-07,126.010002
2015-04-08,125.599998
2015-04-09,126.559998
2015-04-10,127.099998
2015-04-13,126.849998
2015-04-14,126.300003
2015-04-15,126.779999
2015-04-16,126.169998
2015-04-17,124.75
2015-04-20,127.599998
2015-04-21,126.910004
2015-04-22,128.619995
2015-04-23,129.669998
2015-04-24,130.279999
2015-04-27,132.649994
2015-04-28,130.559998
2015-04-29,128.639999
2015-04-30,125.150002
2015-05-01,128.949997
2015-05-04,128.699997
2015-05-05,125.800003
2015-05-06,125.010002
2015-05-07,125.260002
2015-05-08,127.620003
2015-05-11,126.32
2015-05-12,125.870003
2015-05-13,126.010002
2015-05-14,128.949997
2015-05-15,128.770004
2015-05-18,130.190002
2015-05-19,130.070007
2015-05-20,130.059998
2015-05-21,131.389999
2015-05-22,132.53999299999998
2015-05-26,129.619995
2015-05-27,132.03999299999998
2015-05-28,131.779999
2015-05-29,130.279999
2015-06-01,130.53999299999998
2015-06-02,129.96000700000002
2015-06-03,130.119995
2015-06-04,129.360001
2015-06-05,128.649994
2015-06-08,127.800003
2015-06-09,127.419998
2015-06-10,128.880005
2015-06-11,128.589996
2015-06-12,127.169998
2015-06-15,126.919998
2015-06-16,127.599998
2015-06-17,127.300003
2015-06-18,127.879997
2015-06-19,126.599998
2015-06-22,127.610001
2015-06-23,127.029999
2015-06-24,128.110001
2015-06-25,127.5
2015-06-26,126.75
2015-06-29,124.529999
2015-06-30,125.43
2015-07-01,126.599998
2015-07-02,126.440002
2015-07-06,126.0
2015-07-07,125.690002
2015-07-08,122.57
2015-07-09,120.07
2015-07-10,123.279999
2015-07-13,125.660004
2015-07-14,125.610001
2015-07-15,126.82
2015-07-16,128.509995
2015-07-17,129.619995
2015-07-20,132.070007
2015-07-21,130.75
2015-07-22,125.220001
2015-07-23,125.160004
2015-07-24,124.5
2015-07-27,122.769997
2015-07-28,123.379997
2015-07-29,122.989998
2015-07-30,122.370003
2015-07-31,121.300003
2015-08-03,118.440002
2015-08-04,114.639999
2015-08-05,115.400002
2015-08-06,115.129997
2015-08-07,115.519997
2015-08-10,119.720001
2015-08-11,113.489998
2015-08-12,115.239998
2015-08-13,115.150002
2015-08-14,115.959999
2015-08-17,117.160004
2015-08-18,116.5
2015-08-19,115.010002
2015-08-20,112.650002
2015-08-21,105.760002
2015-08-24,103.120003
2015-08-25,103.739998
2015-08-26,109.690002
2015-08-27,112.919998
2015-08-28,113.290001
2015-08-31,112.760002
2015-09-01,107.720001
2015-09-02,112.339996
2015-09-03,110.370003
2015-09-04,109.269997
2015-09-08,112.309998
2015-09-09,110.150002
2015-09-10,112.57
2015-09-11,114.209999
2015-09-14,115.309998
2015-09-15,116.279999
2015-09-16,116.410004
2015-09-17,113.919998
2015-09-18,113.449997
2015-09-21,115.209999
2015-09-22,113.400002
2015-09-23,114.32
2015-09-24,115.0
2015-09-25,114.709999
2015-09-28,112.440002
2015-09-29,109.059998
2015-09-30,110.300003
2015-10-01,109.580002
2015-10-02,110.379997
2015-10-05,110.779999
2015-10-06,111.309998
2015-10-07,110.779999
2015-10-08,109.5
2015-10-09,112.120003
2015-10-12,111.599998
2015-10-13,111.790001
2015-10-14,110.209999
2015-10-15,111.860001
2015-10-16,111.040001
2015-10-19,111.730003
2015-10-20,113.769997
2015-10-21,113.760002
2015-10-22,115.5
2015-10-23,119.080002
2015-10-26,115.279999
2015-10-27,114.550003
2015-10-28,119.269997
2015-10-29,120.529999
2015-10-30,119.5
2015-11-02,121.18
2015-11-03,122.57
2015-11-04,122.0
2015-11-05,120.919998
2015-11-06,121.059998
2015-11-09,120.57
2015-11-10,116.769997
2015-11-11,116.110001
2015-11-12,115.720001
2015-11-13,112.339996
2015-11-16,114.18
2015-11-17,113.690002
2015-11-18,117.290001
2015-11-19,118.779999
2015-11-20,119.300003
2015-11-23,117.75
2015-11-24,118.879997
2015-11-25,118.029999
2015-11-27,117.809998
2015-11-30,118.300003
2015-12-01,117.339996
2015-12-02,116.279999
2015-12-03,115.199997
2015-12-04,119.029999
2015-12-07,118.279999
2015-12-08,118.230003
2015-12-09,115.620003
2015-12-10,116.169998
2015-12-11,113.18
2015-12-14,112.480003
2015-12-15,110.489998
2015-12-16,111.339996
2015-12-17,108.980003
2015-12-18,106.029999
2015-12-21,107.330002
2015-12-22,107.230003
2015-12-23,108.610001
2015-12-24,108.029999
2015-12-28,106.82
2015-12-29,108.739998
2015-12-30,107.32
2015-12-31,105.260002
2016-01-04,105.349998
2016-01-05,102.709999
2016-01-06,100.699997
2016-01-07,96.449997
2016-01-08,96.959999
2016-01-11,98.529999
2016-01-12,99.959999
2016-01-13,97.389999
2016-01-14,99.519997
2016-01-15,97.129997
2016-01-19,96.660004
2016-01-20,96.790001
2016-01-21,96.300003
2016-01-22,101.419998
2016-01-25,99.440002
2016-01-26,99.989998
2016-01-27,93.419998
2016-01-28,94.089996
2016-01-29,97.339996
2016-02-01,96.43
2016-02-02,94.480003
2016-02-03,96.349998
2016-02-04,96.599998
2016-02-05,94.019997
2016-02-08,95.010002
2016-02-09,94.989998
2016-02-10,94.269997
2016-02-11,93.699997
2016-02-12,93.989998
2016-02-16,96.639999
2016-02-17,98.120003
2016-02-18,96.260002
2016-02-19,96.040001
2016-02-22,96.879997
2016-02-23,94.690002
2016-02-24,96.099998
2016-02-25,96.760002
2016-02-26,96.910004
2016-02-29,96.690002
2016-03-01,100.529999
2016-03-02,100.75
2016-03-03,101.5
2016-03-04,103.010002
2016-03-07,101.870003
2016-03-08,101.029999
2016-03-09,101.120003
2016-03-10,101.169998
2016-03-11,102.260002
2016-03-14,102.519997
2016-03-15,104.580002
2016-03-16,105.970001
2016-03-17,105.800003
2016-03-18,105.919998
2016-03-21,105.910004
2016-03-22,106.720001
2016-03-23,106.129997
2016-03-24,105.669998
2016-03-28,105.190002
2016-03-29,107.68
2016-03-30,109.559998
2016-03-31,108.989998
2016-04-01,109.989998
2016-04-04,111.120003
2016-04-05,109.809998
2016-04-06,110.959999
2016-04-07,108.540001
2016-04-08,108.660004
2016-04-11,109.019997
2016-04-12,110.440002
2016-04-13,112.040001
2016-04-14,112.099998
2016-04-15,109.849998
2016-04-18,107.480003
2016-04-19,106.910004
2016-04-20,107.129997
2016-04-21,105.970001
2016-04-22,105.68
2016-04-25,105.080002
2016-04-26,104.349998
2016-04-27,97.82
2016-04-28,94.830002
2016-04-29,93.739998
2016-05-02,93.639999
2016-05-03,95.18
2016-05-04,94.190002
2016-05-05,93.239998
2016-05-06,92.720001
2016-05-09,92.790001
2016-05-10,93.419998
2016-05-11,92.510002
2016-05-12,90.339996
2016-05-13,90.519997
2016-05-16,93.879997
2016-05-17,93.489998
2016-05-18,94.559998
2016-05-19,94.199997
2016-05-20,95.220001
2016-05-23,96.43
2016-05-24,97.900002
2016-05-25,99.620003
2016-05-26,100.410004
2016-05-27,100.349998
2016-05-31,99.860001
2016-06-01,98.459999
2016-06-02,97.720001
2016-06-03,97.919998
2016-06-06,98.629997
2016-06-07,99.029999
2016-06-08,98.940002
2016-06-09,99.650002
2016-06-10,98.830002
2016-06-13,97.339996
2016-06-14,97.459999
2016-06-15,97.139999
2016-06-16,97.550003
2016-06-17,95.330002
2016-06-20,95.099998
2016-06-21,95.910004
2016-06-22,95.550003
2016-06-23,96.099998
2016-06-24,93.400002
2016-06-27,92.040001
2016-06-28,93.589996
2016-06-29,94.400002
2016-06-30,95.599998
2016-07-01,95.889999
2016-07-05,94.989998
2016-07-06,95.529999
2016-07-07,95.940002
2016-07-08,96.68
2016-07-11,96.980003
2016-07-12,97.419998
2016-07-13,96.870003
2016-07-14,98.790001
2016-07-15,98.779999
2016-07-18,99.830002
2016-07-19,99.870003
2016-07-20,99.959999
2016-07-21,99.43
2016-07-22,98.660004
2016-07-25,97.339996
2016-07-26,96.669998
2016-07-27,102.949997
2016-07-28,104.339996
2016-07-29,104.209999
2016-08-01,106.050003
2016-08-02,104.480003
2016-08-03,105.790001
2016-08-04,105.870003
2016-08-05,107.480003
2016-08-08,108.370003
2016-08-09,108.809998
2016-08-10,108.0
2016-08-11,107.93
2016-08-12,108.18
2016-08-15,109.480003
2016-08-16,109.379997
2016-08-17,109.220001
2016-08-18,109.080002
2016-08-19,109.360001
2016-08-22,108.510002
2016-08-23,108.849998
2016-08-24,108.029999
2016-08-25,107.57
2016-08-26,106.940002
2016-08-29,106.82
2016-08-30,106.0
2016-08-31,106.099998
2016-09-01,106.730003
2016-09-02,107.730003
2016-09-06,107.699997
2016-09-07,108.360001
2016-09-08,105.519997
2016-09-09,103.129997
2016-09-12,105.440002
2016-09-13,107.949997
2016-09-14,111.769997
2016-09-15,115.57
2016-09-16,114.919998
2016-09-19,113.580002
2016-09-20,113.57
2016-09-21,113.550003
2016-09-22,114.620003
2016-09-23,112.709999
2016-09-26,112.879997
2016-09-27,113.089996
2016-09-28,113.949997
2016-09-29,112.18
2016-09-30,113.050003
2016-10-03,112.519997
2016-10-04,113.0
2016-10-05,113.050003
2016-10-06,113.889999
2016-10-07,114.059998
2016-10-10,116.050003
2016-10-11,116.300003
2016-10-12,117.339996
2016-10-13,116.980003
2016-10-14,117.629997
2016-10-17,117.550003
2016-10-18,117.470001
2016-10-19,117.120003
2016-10-20,117.059998
2016-10-21,116.599998
2016-10-24,117.650002
2016-10-25,118.25
2016-10-26,115.589996
2016-10-27,114.480003
2016-10-28,113.720001
2016-10-31,113.540001
2016-11-01,111.489998
2016-11-02,111.589996
2016-11-03,109.830002
2016-11-04,108.839996
2016-11-07,110.410004
2016-11-08,111.059998
2016-11-09,110.879997
2016-11-10,107.790001
2016-11-11,108.43
2016-11-14,105.709999
2016-11-15,107.110001
2016-11-16,109.989998
2016-11-17,109.949997
2016-11-18,110.059998
2016-11-21,111.730003
2016-11-22,111.800003
2016-11-23,111.230003
2016-11-25,111.790001
2016-11-28,111.57
2016-11-29,111.459999
2016-11-30,110.519997
2016-12-01,109.489998
2016-12-02,109.900002
2016-12-05,109.110001
2016-12-06,109.949997
2016-12-07,111.029999
2016-12-08,112.120003
2016-12-09,113.949997
2016-12-12,113.300003
2016-12-13,115.190002
2016-12-14,115.190002
2016-12-15,115.82
2016-12-16,115.970001
2016-12-19,116.639999
2016-12-20,116.949997
2016-12-21,117.059998
2016-12-22,116.290001
2016-12-23,116.519997
2016-12-27,117.260002
2016-12-28,116.760002
2016-12-29,116.730003
2016-12-30,115.82
